pam_caseid,year_count,cowcode,country,country_accorddate,accord name,year,war_start,cease_date,amnest_prov,amnest_init,amnest_implem,amnest_rev,addloss_prov,addloss_init,addloss_implem,addloss_rev,arbint_prov,arbint_init,arbint_implem,arbint_revers,bound_prov,bound_init,bound_implem,bound_revers,cease_prov,cease_init,cease_implem,cease_revers,child_prov,child_init,child_implem,child_revers,citiz_prov,citiz_init,citiz_implem,citiz_revers,civadm_prov,civadm_init,civadm_impem,civadm_revers,const_prov,const_init,const_implem,const_revers,cultr_prov,cultr_init,cultr_implem,cultr_revers,decen_prov,decen_init,decen_implem,decen_revers,demob_prov,demob_init,demob_implem,demob_revers,develop_prov,develop_init,develop_iplem,develop_revers,disarm_prov,disarm_init,disarm_implem,disarm_revers,disput_prov,disput_init,dispute_implem,dispute_revers,donor_prov,donor_init,donor_implem,donor_revers,educat_prov,educat_init,educat_implem,educat_revers,elect_prov,elect_init,elect_implem,elect_revers,embarg_prov,embarg_init,embarg_implem,embarg_revers,ethrel_prov,ethrel_init,ethrel_implem,ethrel_revers,exerefm_prov,exerefm_init,exerefm_implem,exerefm_revers,humrts_prov,humrts_init,humrts_implem,humrts_revers,idps_prov,idps_init,idps_implem,idps_revers,indmin_prov,indmin_init,indmin_implem,indmin_revers,indrefer_prov,indrefer_init,indrefer_implem,indrefer_revers,judrfm_prov,judrfm_init,judrfm_implem,judrfm_revers,legref_prov,legref_init,legref_implem,legref_revers,media_prov,media_init,media_implem,media_revers,milrfm_prov,milrfm_init,milrfm_implem,milrfm_revers,minrts_prov,minrts_init,minrts_implem,minrts_revers,natres_prov,natres_init,natres_implem,natres_revers,offlan_prov,offlan_init,offlan_implem,offlan_revers,pargrp_prov,pargrp_init,pargrp_implem,pargrp_revers,polrfm_prov,polrfm_init,polrfm_implem,polrfm_revers,powtran_prov,powtran_init,powtran_implem,powtran_revers,prisr_prov,prisr_init,prisr_implem,prisr_revers,ratm_prov,ratm_init,ratm_implem,ratm_revers,refug_prov,refug_init,refug_implem,refug_revers,regpkf_prov,regpkf_init,regpkf_implem,regpkf_revers,reint_prov,reint_init,reint_implem,reint_revers,repar_prov,repar_init,repar_implem,repar_revers,roa_prov,roa_init,roa_implem,roa_revers,selfd_prov,selfd_init,selfd_implem,selfd_revers,terpow_prov,terpow_init,terpow_implem,terpow_revers,time_prov,time_init,time_implem,time_revers,truth_prov,truth_init,truth_implem,truth_revers,unpkf_prov,unpkf_init,unpkf_implem,unpkf_revers,untran_prov,untran_init,untran_implem,untran_revers,verify_prov,verify_init,verify_implem,verify_revers,with_prov,with_init,with_implem,with_revers,women_prov,women_init,women_implem,women_revers,total_prov,total_implem_points,agg_implem_score
11,5,437,Ivory Coast,Ivory Coast (3/4/2007),"Ouagadougou Political Agreement (OPA), Mar 04 2007",2011,19-Sep-02,13-Oct-03,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,2,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,37,68.51852
16,3,516,Burundi,Burundi (8/28/2000),"Arusha Peace and Reconciliation Agreement / Pretoria Protocol, Nov 02 2003",2005,28-Jun-98,16-Nov-03,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,2,0,1,1,1,0,1,1,3,0,1,1,1,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,3,0,1,1,3,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,3,0,1,1,3,0,1,1,2,0,1,1,3,0,1,1,2,0,1,1,3,0,1,1,2,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,1,1,3,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,2,0,35,72,68.57143
15,4,484,Congo-Brazzaville,Congo-Brazzaville (12/29/1999),"Agreement on Ending Hostilities in the Republic of Congo, Dec 29 1999",2003,01-Jun-97,16-Nov-99,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,16,33,68.75
15,5,484,Congo-Brazzaville,Congo-Brazzaville (12/29/1999),"Agreement on Ending Hostilities in the Republic of Congo, Dec 29 1999",2004,01-Jun-97,16-Nov-99,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,16,33,68.75
1,8,90,Guatemala,Guatemala (12/29/1996),"Accord for a Firm and Lasting Peace, Dec 29 1996",2004,13-Nov-60,04-Dec-96,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,0,1,1,2,0,1,1,2,0,1,1,3,0,1,1,2,0,1,1,3,0,0,0,0,0,1,1,3,0,1,1,2,0,1,1,2,0,0,0,0,0,1,1,2,0,1,1,2,0,1,1,2,0,1,1,1,0,1,1,2,0,0,0,0,0,1,1,2,0,1,1,2,0,1,1,1,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,2,0,32,66,68.75
1,9,90,Guatemala,Guatemala (12/29/1996),"Accord for a Firm and Lasting Peace, Dec 29 1996",2005,13-Nov-60,04-Dec-96,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,0,1,1,2,0,1,1,2,0,1,1,3,0,1,1,2,0,1,1,3,0,0,0,0,0,1,1,3,0,1,1,2,0,1,1,2,0,0,0,0,0,1,1,2,0,1,1,2,0,1,1,2,0,1,1,1,0,1,1,2,0,0,0,0,0,1,1,2,0,1,1,2,0,1,1,1,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,2,0,32,66,68.75
1,10,90,Guatemala,Guatemala (12/29/1996),"Accord for a Firm and Lasting Peace, Dec 29 1996",2006,13-Nov-60,04-Dec-96,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,0,1,1,2,0,1,1,2,0,1,1,3,0,1,1,2,0,1,1,3,0,0,0,0,0,1,1,3,0,1,1,2,0,1,1,2,0,0,0,0,0,1,1,2,0,1,1,2,0,1,1,2,0,1,1,1,0,1,1,2,0,0,0,0,0,1,1,2,0,1,1,2,0,1,1,1,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,2,0,32,66,68.75
24,4,625,Sudan,Sudan (1/9/2005),"Sudan Comprehensive Peace Agreement , Jan 09 2005",2008,16-May-83,31-Dec-04,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,2,0,0,0,0,0,1,1,2,0,1,1,3,0,1,1,3,0,1,1,3,0,1,1,2,0,1,0,0,0,1,1,2,0,1,1,1,0,1,1,3,0,1,1,2,0,1,1,2,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,1,0,1,1,2,0,0,0,0,0,1,1,2,0,1,1,3,0,1,1,2,0,1,1,1,0,1,1,2,0,1,1,2,0,1,1,2,0,1,1,3,0,1,1,3,0,1,1,2,0,1,1,2,0,1,1,3,0,1,1,3,0,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,0,1,1,2,0,1,1,3,0,1,1,2,0,1,1,1,0,1,1,3,0,0,0,0,0,1,1,3,0,1,1,2,0,1,1,2,0,43,89,68.99225
12,2,450,Liberia,Liberia (8/18/2003),"Accra Peace Agreement, Aug 18 2003",2004,01-Jan-00,17-Jun-03,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,3,0,0,0,0,0,1,1,1,0,1,1,3,0,1,1,3,0,1,1,2,0,1,1,3,0,1,1,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,2,0,1,1,3,0,1,1,3,0,0,0,0,0,1,1,2,0,1,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,0,1,1,2,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,1,0,27,56,69.1358
30,7,811,Cambodia,Cambodia (10/23/1991),"Framework for a Comprehensive Political Settlement of the Cambodia Conflict, Oct 23 1991",1997,01-Jan-67,01-May-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,2,0,0,0,0,0,1,1,3,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,3,0,1,1,3,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,3,0,1,1,3,0,0,0,0,0,21,44,69.84127
30,8,811,Cambodia,Cambodia (10/23/1991),"Framework for a Comprehensive Political Settlement of the Cambodia Conflict, Oct 23 1991",1998,01-Jan-67,01-May-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,3,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,2,1,1,3,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,3,0,1,1,3,0,0,0,0,0,21,44,69.84127
5,4,344,Croatia,Coratia (11/12/1995),"Erdut Agreement, Nov 12 1995",1998,01-Aug-91,12-Nov-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,3,0,0,0,0,0,0,0,0,0,10,21,70
5,5,344,Croatia,Coratia (11/12/1995),"Erdut Agreement, Nov 12 1995",1999,01-Aug-91,12-Nov-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,3,0,0,0,0,0,0,0,0,0,10,21,70
18,4,522,Djibouti,Djibouti (12/26/1994),"Accord de paix et de la reconciliation nationale , Dec 26 1994",1998,13-Nov-91,26-Dec-94,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,70.37037
18,5,522,Djibouti,Djibouti (12/26/1994),"Accord de paix et de la reconciliation nationale , Dec 26 1994",1999,13-Nov-91,26-Dec-94,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,70.37037
24,5,625,Sudan,Sudan (1/9/2005),"Sudan Comprehensive Peace Agreement , Jan 09 2005",2009,16-May-83,31-Dec-04,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,2,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,3,0,1,1,3,0,1,1,2,0,1,0,0,0,1,1,2,0,1,1,1,0,1,1,3,0,1,1,2,0,1,1,3,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,1,0,1,1,2,0,0,0,0,0,1,1,2,0,1,1,3,0,1,1,2,0,1,1,1,0,1,1,2,0,1,1,2,0,1,1,2,0,1,1,3,0,1,1,3,0,1,1,3,0,1,1,2,0,1,1,3,0,1,1,3,0,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,0,1,1,2,0,1,1,3,0,1,1,2,0,1,1,1,0,1,1,3,0,0,0,0,0,1,1,3,0,1,1,1,1,1,1,2,0,43,91,70.54263
15,6,484,Congo-Brazzaville,Congo-Brazzaville (12/29/1999),"Agreement on Ending Hostilities in the Republic of Congo, Dec 29 1999",2005,01-Jun-97,16-Nov-99,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,16,34,70.83334
15,7,484,Congo-Brazzaville,Congo-Brazzaville (12/29/1999),"Agreement on Ending Hostilities in the Republic of Congo, Dec 29 1999",2006,01-Jun-97,16-Nov-99,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,16,34,70.83334
15,8,484,Congo-Brazzaville,Congo-Brazzaville (12/29/1999),"Agreement on Ending Hostilities in the Republic of Congo, Dec 29 1999",2007,01-Jun-97,16-Nov-99,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,16,34,70.83334
29,8,790,Nepal,Nepal (11/21/2006),"Comprehensive Peace Agreement, Nov 21 2006",2014,13-Feb-96,26-May-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,1,1,3,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,3,0,1,1,2,0,1,1,2,0,0,0,0,0,1,1,2,0,1,1,2,0,1,1,3,0,1,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,3,0,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,2,0,29,62,71.26437
24,6,625,Sudan,Sudan (1/9/2005),"Sudan Comprehensive Peace Agreement , Jan 09 2005",2010,16-May-83,31-Dec-04,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,2,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,3,0,1,1,3,0,1,1,2,0,1,0,0,0,1,1,2,0,1,1,1,0,1,1,3,0,1,1,2,0,1,1,3,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,1,0,1,1,2,0,0,0,0,0,1,1,2,0,1,1,3,0,1,1,3,0,1,1,1,0,1,1,2,0,1,1,2,0,1,1,2,0,1,1,3,0,1,1,3,0,1,1,3,0,1,1,2,0,1,1,3,0,1,1,3,0,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,0,1,1,2,0,1,1,3,0,1,1,2,0,1,1,1,0,1,1,3,0,0,0,0,0,1,1,3,0,1,1,1,0,1,1,2,0,43,92,71.31783
30,9,811,Cambodia,Cambodia (10/23/1991),"Framework for a Comprehensive Political Settlement of the Cambodia Conflict, Oct 23 1991",1999,01-Jan-67,01-May-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,3,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,0,1,1,3,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,3,0,1,1,3,0,0,0,0,0,21,45,71.42857
6,1,346,Bosnia,Bosnia (11/21/1995),"General Framework Agreement for Peace in Bosnia and Herzegovina , Nov 21 1995",1996,30-Apr-92,05-Oct-95,1,1,2,0,0,0,0,0,1,1,1,0,1,1,3,0,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,0,1,1,2,0,1,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,3,0,1,1,3,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,2,0,1,1,3,0,0,0,0,0,24,52,72.22222
29,9,790,Nepal,Nepal (11/21/2006),"Comprehensive Peace Agreement, Nov 21 2006",2015,13-Feb-96,26-May-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,2,0,1,1,3,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,3,0,1,1,2,0,1,1,2,0,0,0,0,0,1,1,2,0,1,1,2,0,1,1,3,0,1,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,3,0,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,2,0,29,63,72.4138
3,2,200,United Kingdom,Northern Ireland (04/10/1998),"Northern Ireland Good Friday Agreement, Apr 10 1998",1999,05-Oct-68,10-Apr-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,3,0,1,1,1,0,1,1,2,0,1,0,0,0,1,1,3,0,0,0,0,0,1,1,2,0,1,1,3,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,2,0,1,1,2,0,1,1,1,0,1,1,3,0,1,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,2,0,1,1,3,0,1,1,3,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,28,61,72.61905
